x,y,z,type
95.38194874334533,-270.620279806859,0.0,tumor
25.108332301597216,-426.0245140522471,0.0,tumor
-248.1119227435929,501.9437910115141,0.0,tumor
450.01857125170227,-51.330939705336164,0.0,tumor
-33.27968305063757,348.32239692955307,0.0,tumor
91.37055837563457,349.21381701126654,0.0,tumor
-413.1732078742107,-134.38157731831126,0.0,tumor
-344.6824315958895,299.8885724897858,0.0,tumor
38.92534356815645,193.80958276587842,0.0,tumor
83.05063761297504,240.60913705583755,0.0,tumor
384.0534852049028,521.4064627955925,0.0,tumor
-36.993933391110545,-472.82406834220626,0.0,tumor
-503.8009161817506,112.83892534356812,0.0,tumor
-335.3225207378977,222.48359539432965,0.0,tumor
-15.302711402748514,317.41983409681814,0.0,tumor
-135.79299244769095,-334.0596756221369,0.0,tumor
29.268292682926813,302.26569270768846,0.0,tumor
385.8363253683299,242.54054723288345,0.0,tumor
-423.1273987866782,35.8796582889687,0.0,tumor
-137.13012257026122,-117.14745573851678,0.0,tumor
456.7042218645537,305.08852296644795,0.0,tumor
242.16912219883625,427.65878420205513,0.0,tumor
321.95121951219505,474.6069085056333,0.0,tumor
468.2926829268291,-113.28463538442486,0.0,tumor
156.74136436795845,-130.66732697783834,0.0,tumor
510.486566794602,243.43196731459705,0.0,tumor
296.2486071561224,334.95109570385034,0.0,tumor
-215.57508976104987,-381.00779992571495,0.0,tumor
-218.992200074285,145.67289835334907,0.0,tumor
166.3984152531881,-239.12343691964838,0.0,tumor
-247.22050266187938,377.88782963971767,0.0,tumor
479.73257397548593,-500.45809087532496,0.0,tumor
-407.67611737031075,407.8989723907391,0.0,tumor
526.829268292683,460.4927572118361,0.0,tumor
-213.04939952952827,595.0971895505756,0.0,tumor
412.2817877924972,289.19153150922375,0.0,tumor
-86.17060789897238,255.0204283768727,0.0,tumor
305.1628079732574,319.499814287483,0.0,tumor
69.67933638727254,-441.1786554413767,0.0,tumor
172.34121579794476,210.3008542775783,0.0,tumor
179.32400643803385,504.6180512566548,0.0,tumor
-16.194131484462105,441.4757954686145,0.0,tumor
546.7376501176178,150.72427881639214,0.0,tumor
-397.57335644422426,206.58660393710534,0.0,tumor
94.34195864801279,-115.66175560232756,0.0,tumor
-57.19945524328341,-101.10189426767363,0.0,tumor
486.12108456109934,-113.13606537080602,0.0,tumor
216.76364987000113,226.04927572118356,0.0,tumor
439.915810325616,149.98142874829773,0.0,tumor
-394.7505261854649,-227.237835830135,0.0,tumor
108.15896991457225,504.17234121579804,0.0,tumor
-52.29664479385906,534.1834839668193,0.0,tumor
-380.63637489166763,361.5451281416367,0.0,tumor
-309.9170484090628,424.0931038752012,0.0,tumor
38.47963352729971,255.91184845858606,0.0,tumor
41.45103379967816,-208.9637241550081,0.0,tumor
235.63204159960378,71.23932153027113,0.0,tumor
-164.76414510337992,22.06264702240935,0.0,tumor
78.1478271635508,-363.6251083323016,0.0,tumor
-244.1005323758821,-117.89030580661137,0.0,tumor
281.5401758078493,-160.97560975609758,0.0,tumor
-442.7386405843754,314.7455738516777,0.0,tumor
-305.4599480004952,-257.6946886220131,0.0,tumor
-337.6996409558004,594.2057694688622,0.0,tumor
-144.85576327844495,-318.60839420576946,0.0,tumor
-7.725640708183732,518.8807725640709,0.0,tumor
-60.913705583756325,487.68106970409804,0.0,tumor
389.84771573604064,-377.14497957162314,0.0,tumor
-168.03268540299615,517.8407824687386,0.0,tumor
-488.20106475176425,453.8071065989848,0.0,tumor
464.87557261359404,413.544632908258,0.0,tumor
-397.7219264578432,237.48916676984027,0.0,tumor
-326.2597499071437,207.03231397796208,0.0,tumor
-291.1972266930791,300.1857125170237,0.0,tumor
-461.3098922867401,438.50439519623615,0.0,tumor
-238.45487185836328,393.4876810697041,0.0,tumor
247.96335272997396,-471.04122817877925,0.0,tumor
171.15265568899338,396.1619413148446,0.0,tumor
-64.33081589699145,-364.5165284140151,0.0,tumor
415.99603813297006,-299.4428624489291,0.0,tumor
103.10758945152907,-100.06190417234126,0.0,tumor
-283.6201559985143,501.6466509842762,0.0,tumor
223.3007304692336,582.4687383929677,0.0,tumor
-230.58066113656054,564.0460567042219,0.0,tumor
-127.77021171226937,-194.55243283397306,0.0,tumor
154.80995419091244,179.10115141760548,0.0,tumor
270.9917048409063,102.43902439024384,0.0,tumor
25.85118236969174,-549.9319054104246,0.0,tumor
75.77070694564816,8.24563575584989,0.0,tumor
521.7778878296398,-112.83892534356818,0.0,tumor
375.4364244150055,474.90404853287123,0.0,tumor
207.7008790392473,241.50055713755103,0.0,tumor
-216.4665098427634,-257.10040856753744,0.0,tumor
278.8659155627089,272.8488300111427,0.0,tumor
2.6742602451405446,286.66584127770204,0.0,tumor
-282.7287359168008,346.68812677974495,0.0,tumor
288.3743964343197,164.5412900829515,0.0,tumor
130.8901819982667,-270.32313977962116,0.0,tumor
-87.95344806239939,533.8863439395814,0.0,tumor
67.15364615575095,-38.40534852049029,0.0,tumor
447.04717097932405,413.39606289463916,0.0,tumor
247.36907267549827,-378.0363996533366,0.0,tumor
283.0258759440386,-377.73925962609883,0.0,tumor
495.4809954190913,-190.54104246626224,0.0,tumor
-201.16379844001483,145.8214683669679,0.0,tumor
-288.0772564070818,-195.59242292930543,0.0,tumor
-448.68144112913205,-134.6787173455491,0.0,tumor
-275.003095208617,548.1490652469977,0.0,tumor
-278.42020552185215,-303.8999628574966,0.0,tumor
453.13854153769967,-516.2065123189303,0.0,tumor
314.2255788040113,304.0485328711155,0.0,tumor
331.6082703974247,366.1507985638232,0.0,tumor
-84.38776773554537,-23.845487185836305,0.0,tumor
342.60245140522466,40.93103875201177,0.0,tumor
-227.4606908505633,68.2679212578928,0.0,tumor
410.49894762907013,568.2060170855516,0.0,tumor
274.55738516776034,-455.29280673517394,0.0,tumor
-173.67834592051503,6.611365606041886,0.0,tumor
40.55961371796457,-54.00519995047671,0.0,tumor
467.5498328587347,10.771325987371597,0.0,tumor
-3.5656803268540216,-131.7073170731707,0.0,tumor
-425.50451900458086,407.75040237712017,0.0,tumor
135.3472824068341,426.9159341339607,0.0,tumor
358.6480128760678,319.94552432833973,0.0,tumor
211.11798935248225,-285.3287111551318,0.0,tumor
158.07849449052856,-347.5795468614584,0.0,tumor
50.06809458957537,-162.46130989228675,0.0,tumor
456.4070818373158,335.9910857991829,0.0,tumor
491.61817506499926,398.2419215055095,0.0,tumor
143.37006314225573,566.4231769221246,0.0,tumor
-92.41054847096694,-163.35272997400023,0.0,tumor
-288.6715364615575,-102.5875944038628,0.0,tumor
-42.93673393586721,456.7785068713631,0.0,tumor
-471.11551318558867,577.8630679707812,0.0,tumor
217.35792992447693,133.044447195741,0.0,tumor
181.9982666831745,101.84474433576827,0.0,tumor
-227.90640089142005,130.2216169369816,0.0,tumor
374.99071437414875,536.8577442119599,0.0,tumor
108.30753992819109,473.2697783830629,0.0,tumor
434.8644298625726,-454.2528166398415,0.0,tumor
422.5331187322025,87.87916305558997,0.0,tumor
-131.7816020799802,425.13309397053354,0.0,tumor
-191.65531756840414,37.5139284387767,0.0,tumor
29.119722669307976,333.31682555404234,0.0,tumor
487.75535471090745,-360.9508480871611,0.0,tumor
-224.63786059180387,-365.55651850934754,0.0,tumor
224.34072056456603,427.5102141884363,0.0,tumor
544.9548099541909,429.59019437910115,0.0,tumor
-122.42169122198834,347.7281168750774,0.0,tumor
194.03243778630667,-378.3335396805745,0.0,tumor
-229.9863810820849,471.0412281787792,0.0,tumor
45.610994181007754,519.3264826049276,0.0,tumor
-171.74693574346912,-272.2545499566671,0.0,tumor
-226.42070075523088,-86.69060294663859,0.0,tumor
224.78643060542277,365.5565185093475,0.0,tumor
-141.43865296520983,533.5892039123437,0.0,tumor
370.23647393834347,-98.42763402253314,0.0,tumor
547.3319301720936,57.71945029094968,0.0,tumor
512.269406958029,-35.43394824811196,0.0,tumor
464.13272254549963,537.4520242664355,0.0,tumor
264.45462424167386,-253.98043828154022,0.0,tumor
-12.479881143989132,-116.25603565680325,0.0,tumor
-20.205521852172865,-317.8655441376749,0.0,tumor
-95.23337872972633,270.47170979324005,0.0,tumor
370.3850439519623,-129.330196855268,0.0,tumor
-522.8178779249721,298.70001238083455,0.0,tumor
105.7818496966695,-502.8352110932277,0.0,tumor
3.119970285997283,224.5635755849944,0.0,tumor
344.0881515414138,-175.98118113160825,0.0,tumor
349.88238207255176,304.3456728983534,0.0,tumor
-479.584003961867,500.45809087532507,0.0,tumor
478.0983038256778,-252.6433081589699,0.0,tumor
239.04915191283885,-455.5899467624118,0.0,tumor
295.9514671288845,366.00222855020434,0.0,tumor
-40.55961371796457,84.90776278321152,0.0,tumor
-234.59205150427135,-195.29528290206764,0.0,tumor
-550.6004704717097,468.96124798811434,0.0,tumor
141.14151293797204,-471.6355082332549,0.0,tumor
-263.4146341463414,129.9244769097437,0.0,tumor
124.2045313854153,-595.6914696050513,0.0,tumor
-298.625727374025,67.6736412034171,0.0,tumor
22.879782097313296,-85.05633279683047,0.0,tumor
-315.71127894020054,-56.38232016837935,0.0,tumor
117.51888077256399,426.76736412034165,0.0,tumor
450.31571127894017,-82.38207255169004,0.0,tumor
-243.50625232140646,-210.74656431843505,0.0,tumor
-496.96669555528035,438.3558251826173,0.0,tumor
92.1134084437291,225.15785563947009,0.0,tumor
-146.19289340101523,-101.69617432214926,0.0,tumor
138.76439272006928,-99.91333415872231,0.0,tumor
242.76340225331182,334.65395567661267,0.0,tumor
-433.97300978085923,330.19685526804506,0.0,tumor
-137.42726259749907,-86.0963228921629,0.0,tumor
467.69840287235354,-20.279806858982283,0.0,tumor
431.0016095084809,134.38157731831132,0.0,tumor
-412.72749783335394,-196.3352729974,0.0,tumor
-440.06438033923484,-88.17630308282776,0.0,tumor
185.71251702364737,-486.93821963600345,0.0,tumor
50.959514671288844,-286.36870125046426,0.0,tumor
503.35520614089376,-19.982666831744382,0.0,tumor
-88.25058808963723,564.9374767859354,0.0,tumor
233.40349139531997,412.05893277206883,0.0,tumor
448.68144112913205,165.58128017828403,0.0,tumor
86.91345796706696,-348.0252569023152,0.0,tumor
-119.00458090875321,-178.95258140398664,0.0,tumor
-416.144608146589,330.345425281664,0.0,tumor
51.25665469852663,-348.32239692955307,0.0,tumor
-406.3389872477405,190.98675250711892,0.0,tumor
415.4017580784945,-206.58660393710534,0.0,tumor
-414.0646279559242,20.57694688622007,0.0,tumor
-218.84363006066604,114.77033552061403,0.0,tumor
-280.20304568527916,-25.034047294787683,0.0,tumor
-433.5272997400025,268.24315958895625,0.0,tumor
351.9623622632165,-36.47393834344439,0.0,tumor
263.11749411910364,-68.11935124427384,0.0,tumor
39.66819363625109,69.90219140770091,0.0,tumor
162.9813049399529,287.7058313730346,0.0,tumor
282.4315958895629,-284.8830011142751,0.0,tumor
20.651231893029603,255.76327844496723,0.0,tumor
28.079732573975548,488.1267797449548,0.0,tumor
236.969171722174,-145.672898353349,0.0,tumor
-459.675622136932,190.68961247988113,0.0,tumor
141.58722297882878,-533.5892039123437,0.0,tumor
24.95976228797815,-394.97338120589325,0.0,tumor
-488.34963476538314,484.85823944533854,0.0,tumor
312.73987866782215,520.9607527547357,0.0,tumor
446.45289092484825,506.40089142008173,0.0,tumor
94.49052866163186,-146.56431843506255,0.0,tumor
-105.33613965581276,471.78407824687383,0.0,tumor
-176.94688622013126,533.2920638851058,0.0,tumor
451.20713136065365,-237.34059675622132,0.0,tumor
201.75807849449052,-207.9237340596756,0.0,tumor
377.0706945648136,227.0892658165161,0.0,tumor
414.5103379967809,-51.62807973257395,0.0,tumor
556.5432710164665,11.365606041847172,0.0,tumor
425.0588089637241,-314.89414386529654,0.0,tumor
316.6026990219141,-67.6736412034171,0.0,tumor
568.280302092361,-437.91011514176057,0.0,tumor
-38.77677355453761,-193.9581527794973,0.0,tumor
-233.84920143617677,-319.20267426024515,0.0,tumor
345.8709917048409,-454.8470966943172,0.0,tumor
-94.19338863439395,115.51318558870867,0.0,tumor
128.6616317939829,70.4964714621766,0.0,tumor
350.6252321406463,180.4382815401758,0.0,tumor
251.52903305682798,350.2538071065991,0.0,tumor
126.13594156246131,473.2697783830629,0.0,tumor
-253.46044323387395,-40.48532871115515,0.0,tumor
433.8244397672404,-299.2942924353101,0.0,tumor
-326.8540299616194,300.03714250340477,0.0,tumor
-487.01250464281287,267.94601956171846,0.0,tumor
321.2083694441005,598.514299863811,0.0,tumor
159.41562461309888,-533.5892039123437,0.0,tumor
437.83583013495104,459.8984771573603,0.0,tumor
-101.77045932895874,-85.94775287854407,0.0,tumor
217.20935991085798,164.09558004209487,0.0,tumor
-172.63835582518266,-148.34715859848956,0.0,tumor
372.0193141017704,-377.2935495852421,0.0,tumor
-172.0440757707069,-241.35198712393213,0.0,tumor
467.10412281787796,72.7250216664604,0.0,tumor
7.428500680945945,-457.075646898601,0.0,tumor
359.2422929305435,226.94069580289704,0.0,tumor
-422.3845487185836,-88.02773306920886,0.0,tumor
-279.9059056580414,-87.13631298749533,0.0,tumor
465.9155627089266,258.5861087037266,0.0,tumor
165.5069951714745,-115.21604556147088,0.0,tumor
-256.43184350625233,424.3902439024389,0.0,tumor
496.0752754735669,-283.3973009780859,0.0,tumor
56.75374520242667,193.95815277949737,0.0,tumor
116.92460071808841,519.7721926457843,0.0,tumor
-84.53633774916426,7.205645660517462,0.0,tumor
-129.55305187569638,84.31348272873595,0.0,tumor
444.22434072056456,-531.6577937352978,0.0,tumor
424.91023895010517,-283.99158103256156,0.0,tumor
147.97573356444218,-146.2671784078247,0.0,tumor
-77.10783706821843,239.56914696050512,0.0,tumor
327.89402005695183,-423.9445338615823,0.0,tumor
457.744211959886,150.12999876191657,0.0,tumor
506.9208864677479,-577.7144979571623,0.0,tumor
-315.11699888572485,-149.23857868020303,0.0,tumor
-341.41389129627333,-195.88956295654327,0.0,tumor
-12.92559118484587,-54.302339977714496,0.0,tumor
83.64491766745073,147.7528785440138,0.0,tumor
-12.77702117122692,-85.35347282406826,0.0,tumor
-371.5736040609137,315.19128389253444,0.0,tumor
-19.314101770459388,-441.77293549585244,0.0,tumor
-450.7614213197969,175.23833106351367,0.0,tumor
-367.2650736659651,-335.5453757583261,0.0,tumor
102.51330939705338,-7.057075646898625,0.0,tumor
95.08480871610743,-239.56914696050518,0.0,tumor
146.78717345549092,39.59390862944167,0.0,tumor
14.41129132103515,-162.6098799059057,0.0,tumor
-434.8644298625727,485.15537947257644,0.0,tumor
500.2352358548966,444.7443357682307,0.0,tumor
372.9107341834839,-501.2009409434196,0.0,tumor
564.1203417110313,212.8265445090999,0.0,tumor
449.27572118360774,72.57645165284134,0.0,tumor
366.67079361148944,459.45276711650354,0.0,tumor
481.5154141389129,599.5542899591433,0.0,tumor
131.33589203912345,-332.2768354587099,0.0,tumor
450.90999133341586,-175.23833106351367,0.0,tumor
145.30147331930164,256.50612851306187,0.0,tumor
-363.10511328463537,392.74483100160944,0.0,tumor
-371.12789402005694,253.23758821344563,0.0,tumor
265.1974743097684,-377.8878296397177,0.0,tumor
486.5667946019561,-175.08976104989472,0.0,tumor
-163.57558499442865,-163.79844001485702,0.0,tumor
481.66398415253195,568.6517271264083,0.0,tumor
121.6788411538937,-223.96929553051876,0.0,tumor
126.58165160331805,411.3160827039743,0.0,tumor
-85.13061780364,100.0619041723412,0.0,tumor
564.566051751888,150.8728488300112,0.0,tumor
163.12987495357186,256.6546985266807,0.0,tumor
-323.88262968924107,-164.8384301101894,0.0,tumor
254.20329330196853,-52.66806982790638,0.0,tumor
458.48706202798064,26.222607403738948,0.0,tumor
514.6465271759317,-407.30469233626343,0.0,tumor
564.2689117246501,181.77541166274614,0.0,tumor
398.6133465395568,-361.5451281416367,0.0,tumor
-29.71400272378355,-209.40943419586478,0.0,tumor
-31.348272873591668,38.55391853410913,0.0,tumor
-165.65556518509345,146.1186083942058,0.0,tumor
312.5913086542033,552.0118856010895,0.0,tumor
-58.38801535223473,84.75919276959269,0.0,tumor
331.16256035656806,428.10449424291187,0.0,tumor
339.6310511328463,505.6580413519871,0.0,tumor
375.88213445586234,412.9503528537823,0.0,tumor
405.8932772068837,-98.13049399529524,0.0,tumor
323.88262968924096,195.74099294292432,0.0,tumor
333.68825058808966,56.38232016837935,0.0,tumor
-380.042094837192,268.688869629813,0.0,tumor
527.2749783335397,398.3904915191283,0.0,tumor
334.28253064256535,-36.62250835706334,0.0,tumor
394.304816144608,320.0940943419587,0.0,tumor
-459.52705212331307,159.63847963352725,0.0,tumor
192.10102760926088,-99.46762411786551,0.0,tumor
316.7512690355329,-98.72477404977099,0.0,tumor
-30.75399281911598,-54.45090999133345,0.0,tumor
-199.38095827658782,-133.044447195741,0.0,tumor
457.89278197350507,119.07886591556269,0.0,tumor
-444.0757707069456,531.6577937352979,0.0,tumor
-399.6533366348892,547.406215178903,0.0,tumor
503.65234616813166,-81.93636251083319,0.0,tumor
105.18756964219392,-409.978952581404,0.0,tumor
556.6918410300854,-19.685526804506594,0.0,tumor
4.457100408567612,7.799925714993151,0.0,tumor
-274.26024514052244,424.24167388882006,0.0,tumor
-235.18633155874704,-102.29045437662501,0.0,tumor
202.20378853534726,-269.8774297387644,0.0,tumor
-112.7646403367587,239.42057694688629,0.0,tumor
458.3384920143616,57.12517023647399,0.0,tumor
565.4574718336015,-4.085675374520179,0.0,tumor
545.5490900086667,336.5853658536586,0.0,tumor
310.21418843630056,-455.14423672155505,0.0,tumor
-355.2309025628327,563.1546366225084,0.0,tumor
-87.50773802154265,471.9326482604929,0.0,tumor
-85.72489785811564,193.0667326977839,0.0,tumor
250.34047294787672,536.1148941438653,0.0,tumor
385.6877553547108,273.59168007923734,0.0,tumor
-175.60975609756093,316.3798440014857,0.0,tumor
-345.8709917048409,485.74965952705224,0.0,tumor
464.7270025999752,444.5957657546119,0.0,tumor
-335.61966076513556,284.43729107341835,0.0,tumor
-155.9985142998638,37.662498452395766,0.0,tumor
563.3774916429367,336.7339358672774,0.0,tumor
156.2956543271016,-68.71363129874953,0.0,tumor
-183.48396681936362,145.97003838058686,0.0,tumor
261.0375139284388,272.8488300111427,0.0,tumor
494.8867153646155,-97.53621394081961,0.0,tumor
85.87346787173453,-193.21530271140273,0.0,tumor
1.0399900953324277,534.4806239940572,0.0,tumor
-316.0084189674384,5.7199455243282955,0.0,tumor
344.6824315958895,-268.9860096570509,0.0,tumor
484.4868144112912,134.82728735916805,0.0,tumor
290.0086665841277,-83.42206264702236,0.0,tumor
146.34146341463406,101.54760430853037,0.0,tumor
527.7206883743964,336.4367958400395,0.0,tumor
125.98737154884236,504.3209112294169,0.0,tumor
279.60876563080353,148.9414386529653,0.0,tumor
61.06227559737533,-487.68106970409804,0.0,tumor
156.14708431348276,-37.8110684660146,0.0,tumor
477.949733812059,-221.59217531261606,0.0,tumor
-34.02253311873221,441.32722545499564,0.0,tumor
-354.93376253559484,501.2009409434195,0.0,tumor
-92.70768849820473,-101.39903429491147,0.0,tumor
482.70397424786427,413.69320292187695,0.0,tumor
447.4928810201808,351.44236721555035,0.0,tumor
-221.07218026494985,455.5899467624117,0.0,tumor
-274.7059551813792,486.195369567909,0.0,tumor
-43.53101399034301,549.634765383187,0.0,tumor
342.00817135074897,133.93586727745458,0.0,tumor
-305.0142379596385,-319.6483843011019,0.0,tumor
475.2754735669183,181.18113160827045,0.0,tumor
-11.737031075894492,-240.3119970285997,0.0,tumor
130.74161198464776,-239.42057694688623,0.0,tumor
-67.74792621022658,162.16416986504885,0.0,tumor
-184.96966695555278,393.784821096942,0.0,tumor
347.95097189550575,583.2115884610623,0.0,tumor
119.45029094961001,116.99888572489783,0.0,tumor
446.6014609384672,475.34975857372797,0.0,tumor
-317.6426891172465,253.53472824068342,0.0,tumor
171.59836572985012,334.20824563575593,0.0,tumor
348.69382196360027,490.20675993561963,0.0,tumor
559.6632413024637,-484.41252940448186,0.0,tumor
162.53559489909617,349.6595270521233,0.0,tumor
127.32450167141269,287.4086913457967,0.0,tumor
397.2762164169865,-144.63290825801658,0.0,tumor
157.33564442243403,-223.67215550328092,0.0,tumor
-403.51615698898104,-242.83768726012136,0.0,tumor
-28.971152655689025,-333.31682555404234,0.0,tumor
-130.14733193017213,177.31831125417852,0.0,tumor
561.7432214931285,584.5487185836325,0.0,tumor
331.75684041104375,335.24823573108824,0.0,tumor
-120.63885105856133,68.86220131236837,0.0,tumor
-31.942552928067357,131.41017704593287,0.0,tumor
413.3217778878296,134.38157731831132,0.0,tumor
24.068342206264788,-271.06598984771574,0.0,tumor
389.25343568156484,-284.1401510461805,0.0,tumor
-165.80413519871234,177.02117122694074,0.0,tumor
131.93017209359914,-425.2816639841525,0.0,tumor
434.41871982171597,-392.29912096075276,0.0,tumor
440.5100903800916,56.97660022285493,0.0,tumor
-269.20886467747926,-350.4023771202179,0.0,tumor
488.05249473814536,-422.90454376624984,0.0,tumor
-432.9330196855268,175.3869010771325,0.0,tumor
-57.348025256902304,-70.1993314349387,0.0,tumor
39.0739135817754,162.9070199331435,0.0,tumor
538.7148693821963,11.217036028228335,0.0,tumor
306.7970781230654,71.68503157112787,0.0,tumor
-112.9132103503776,270.3231397796212,0.0,tumor
-201.01522842639594,114.91890553423309,0.0,tumor
-326.40831992076266,237.934876810697,0.0,tumor
153.17568404110443,427.06450414757956,0.0,tumor
3.4171103132351845,162.6098799059056,0.0,tumor
291.6429367339358,-331.2368453633775,0.0,tumor
-228.054970905039,161.12417976971642,0.0,tumor
-416.29317816020796,361.3965581280178,0.0,tumor
111.87322025504511,-84.4620527423549,0.0,tumor
-165.2098551442367,84.164912715117,0.0,tumor
287.03726631174936,381.4535099665718,0.0,tumor
384.49919524575955,459.45276711650354,0.0,tumor
-15.599851429986415,348.470966943172,0.0,tumor
-359.09372291692455,-227.08926581651605,0.0,tumor
-460.71561223226445,345.6481366844125,0.0,tumor
-110.98180017333169,-39.44533861582272,0.0,tumor
154.9585242045314,148.19858858487066,0.0,tumor
16.045561470843154,-410.57323263587966,0.0,tumor
193.735297759069,-347.4309768478396,0.0,tumor
-56.90231521604551,-132.15302711402745,0.0,tumor
-361.91655317568404,206.7351739507243,0.0,tumor
-226.56927076884983,-55.78804011390366,0.0,tumor
57.94230531137805,8.097065742231052,0.0,tumor
175.75832611117983,-316.52841401510466,0.0,tumor
358.79658288968676,288.89439148198585,0.0,tumor
-381.52779497338116,485.6010895134332,0.0,tumor
281.8373158350872,-191.87817258883246,0.0,tumor
-6.388510585613517,301.96855268045067,0.0,tumor
-421.34455862325115,-242.98625727374025,0.0,tumor
-269.80314473195494,-257.3975485947753,0.0,tumor
349.4366720316949,366.29936857744224,0.0,tumor
-351.9623622632165,36.47393834344439,0.0,tumor
-239.19772192645786,517.3950724278816,0.0,tumor
65.96508604679946,147.60430853039497,0.0,tumor
171.30122570261244,365.11080846849075,0.0,tumor
-360.133713012257,-72.13074161198472,0.0,tumor
-422.97882877305926,4.977095456233769,0.0,tumor
526.0864182245883,584.4001485700137,0.0,tumor
188.08963724155012,520.2179026866411,0.0,tumor
429.66447938591057,351.2937972019314,0.0,tumor
241.57484214436045,520.515042713879,0.0,tumor
363.9965333663488,-516.6522223597871,0.0,tumor
420.45313854153767,397.79621146465274,0.0,tumor
-48.5823944533862,-54.5994800049524,0.0,tumor
-372.16788411538937,408.196112417977,0.0,tumor
-157.78135446329082,316.52841401510454,0.0,tumor
41.74817382691583,-239.86628698774297,0.0,tumor
191.95245759564193,-68.5650612851307,0.0,tumor
-469.1841030085427,268.0945895753374,0.0,tumor
-190.61532747307172,-117.44459576575463,0.0,tumor
-369.4936238702488,5.274235483471557,0.0,tumor
505.2866163179398,-329.89971524080727,0.0,tumor
513.3093970533613,-190.3924724526433,0.0,tumor
-430.25875944038626,-227.53497585737279,0.0,tumor
291.9400767611737,-393.1905410424663,0.0,tumor
-235.63204159960384,-40.3367586975362,0.0,tumor
396.6819363625108,-51.7766497461929,0.0,tumor
-29.268292682926813,-271.3631298749536,0.0,tumor
167.88411538937726,-486.93821963600345,0.0,tumor
-288.82010647517643,-71.68503157112787,0.0,tumor
-210.07799925714988,130.2216169369816,0.0,tumor
-424.16738888201064,190.83818249350009,0.0,tumor
254.35186331558748,-83.57063266064131,0.0,tumor
540.9434195864802,-329.60257521356937,0.0,tumor
474.8297635260616,243.13482728735914,0.0,tumor
-407.97325739754854,438.9501052370929,0.0,tumor
556.0975609756098,73.31930172093598,0.0,tumor
514.0522471214559,-314.29986381082085,0.0,tumor
475.72118360777506,119.22743592918164,0.0,tumor
301.00284759192766,-408.64182245883376,0.0,tumor
148.12430357806113,-177.31831125417852,0.0,tumor
85.57632784449675,-131.11303701869508,0.0,tumor
385.2420453138541,335.54537575832614,0.0,tumor
-408.27039742478644,500.9038009161818,0.0,tumor
-305.6085180141141,-226.64355577565925,0.0,tumor
258.95753373777393,582.6173084065865,0.0,tumor
381.824935000619,-516.6522223597871,0.0,tumor
92.85625851182374,101.25046428129258,0.0,tumor
252.5690231521604,195.29528290206758,0.0,tumor
-412.8760678469729,-165.43271016466514,0.0,tumor
287.92868639346284,226.4949857620403,0.0,tumor
324.47690974371665,102.73616441748175,0.0,tumor
-498.00668565061284,593.1657793735299,0.0,tumor
60.91370558375627,-456.7785068713631,0.0,tumor
96.12479881143986,-394.5276711650365,0.0,tumor
107.86182988733435,535.2234740621518,0.0,tumor
250.6376129751145,505.0637612975115,0.0,tumor
-32.388262968924096,193.36387272502168,0.0,tumor
501.42379596384797,258.8832487309645,0.0,tumor
45.31385415376997,581.2801782840163,0.0,tumor
23.325492138170148,-147.01002847591928,0.0,tumor
232.5120713136066,535.9663241302464,0.0,tumor
300.5571375510709,-346.68812677974495,0.0,tumor
-56.01089513433203,-287.1115513185589,0.0,tumor
-183.7811068466014,207.92373405967567,0.0,tumor
259.40324377863067,520.6636127274978,0.0,tumor
431.5958895629565,41.525318806487576,0.0,tumor
376.7735545375758,257.99182864925103,0.0,tumor
-423.7216788411539,128.88448681441128,0.0,tumor
147.0843134827287,-22.35978704964714,0.0,tumor
360.8765630803515,-20.874086913457973,0.0,tumor
533.0692088646775,-500.16095084808717,0.0,tumor
256.7289835334901,-455.4413767487929,0.0,tumor
509.1494366720316,460.34418719821724,0.0,tumor
523.7092980066856,-422.7559737526309,0.0,tumor
-172.34121579794476,-179.39829144484338,0.0,tumor
-361.32227312120835,113.87891543890055,0.0,tumor
353.00235235854893,-191.43246254797572,0.0,tumor
475.8697536213941,88.32487309644671,0.0,tumor
82.45635755849946,333.6139655812801,0.0,tumor
-387.9163055589946,98.1304939952953,0.0,tumor
455.2185217283644,522.000742850068,0.0,tumor
392.37340596756223,598.9600099046677,0.0,tumor
129.10734183483964,8.54277578308779,0.0,tumor
-78.74210721802649,487.5324996904792,0.0,tumor
-52.74235483471591,596.1371796459082,0.0,tumor
194.92385786802026,-533.2920638851059,0.0,tumor
545.6976600222855,305.68280302092364,0.0,tumor
353.8937724402625,-315.3398539061533,0.0,tumor
167.28983533490157,-394.08196112417977,0.0,tumor
-403.9618670298378,-180.88399158103255,0.0,tumor
561.8917915067476,553.6461557508976,0.0,tumor
84.23919772192653,54.74805001857135,0.0,tumor
-440.65866039371053,4.8285254426148185,0.0,tumor
-363.84796335272995,516.652222359787,0.0,tumor
301.59712764640335,-501.64665098427633,0.0,tumor
-30.605422805497028,-85.50204283768721,0.0,tumor
-412.578927819735,-227.38640584375383,0.0,tumor
277.82592546737646,427.8073542156742,0.0,tumor
128.06735173950722,163.50129998761918,0.0,tumor
272.32883496347654,-114.47319549337624,0.0,tumor
-449.1271511699888,-72.7250216664603,0.0,tumor
94.78766868886953,-177.61545128141637,0.0,tumor
177.5411662746069,-595.3943295778136,0.0,tumor
420.00742850068093,459.74990714374144,0.0,tumor
-41.00532375882142,146.86145846230033,0.0,tumor
-389.25343568156495,315.0427138789154,0.0,tumor
